"condition","airship_type","trial_number","trial_in_condition","colour","true_mean","outcome"
"None","volatile",86,6,"Purple",71.2126531176641,71.9522353316336
"None","stable",87,7,"Orange",60,60.5212584422639
"None","volatile",88,8,"Purple",68.0713771804515,67.7896789629416
"None","volatile",89,9,"Purple",74.3861089438714,72.4954237442629
"None","stable",90,10,"Orange",60,67.1213879517941
"None","stable",91,11,"Orange",60,63.2685481893139
"None","stable",92,12,"Orange",60,62.5331430532165
"None","stable",93,13,"Orange",60,55.6433922355713
"None","stable",94,14,"Orange",60,57.450314922355
"None","volatile",95,15,"Purple",75.4610231245916,71.590220034163
"None","volatile",96,16,"Purple",80.6851746280222,81.0426378582142
"None","stable",97,17,"Orange",60,62.3752018678493
"None","volatile",98,18,"Purple",81.9198010196493,82.0158781777323
"None","stable",99,19,"Orange",60,61.0485698854195
"None","stable",100,20,"Orange",60,63.5161492796188
"None","volatile",101,21,"Purple",76.7712020763239,77.460759890609
"None","stable",102,22,"Orange",60,62.9049976586312
"None","volatile",103,23,"Purple",78.7074244833841,76.5390181436494
"None","volatile",104,24,"Purple",74.1210894298272,74.9438803157553
"None","stable",105,25,"Orange",60,69.1892749330821
"None","volatile",106,26,"Purple",67.0051324663901,70.6830862036872
"None","stable",107,27,"Orange",60,58.2268509142131
"None","stable",108,28,"Orange",60,57.3360931667112
"None","volatile",109,29,"Purple",61.489519111784,63.1278122212297
"None","stable",110,30,"Orange",60,59.2930501061657
"None","stable",111,31,"Orange",60,59.2443399763574
"None","stable",112,32,"Orange",60,58.5752063842338
"None","stable",113,33,"Orange",60,59.8764659606505
"None","volatile",114,34,"Purple",58.9302479240798,60.8234695140348
"None","volatile",115,35,"Purple",56.6992516263773,57.5722372237667
"None","stable",116,36,"Orange",60,56.9232284506115
"None","volatile",117,37,"Purple",57.83805211514,57.9737508810567
"None","stable",118,38,"Orange",60,67.0675733382452
"None","volatile",119,39,"Purple",58.4361677655348,60.7721390733693
"None","volatile",120,40,"Purple",43.243359657312,42.166810544545
