"condition","airship_type","trial_number","trial_in_condition","colour","true_mean","outcome"
"Full","stable",40,40,"Blue",60,67.721981725271
"Partial","stable",41,1,"Red",60,65.3247529686487
"Partial","volatile",42,2,"Yellow",60.4540619680989,60.7198291202105
"Partial","stable",43,3,"Red",60,54.9948290155774
"Partial","volatile",44,4,"Yellow",58.5030584486514,60.7073666962833
"Partial","volatile",45,5,"Yellow",59.6137825218247,57.4541174611126
"Partial","stable",46,6,"Red",60,59.7960953585061
"Partial","volatile",47,7,"Yellow",57.7913565159555,57.4112532163676
"Partial","volatile",48,8,"Yellow",55.8659314415616,58.0183626917388
"Partial","stable",49,9,"Red",60,53.3321086090454
"Partial","volatile",50,10,"Yellow",37.8726527269451,37.0821814468561
"Partial","stable",51,11,"Red",60,60.1533701616923
"Partial","volatile",52,12,"Yellow",19.4466768966409,19.7967905371872
"Partial","volatile",53,13,"Yellow",17.1161076248659,13.6591020581444
"Partial","stable",54,14,"Red",60,57.3644535878068
"Partial","volatile",55,15,"Yellow",24.6681498068602,22.631232874291
"Partial","volatile",56,16,"Yellow",33.8256895999311,34.7077724604576
"Partial","stable",57,17,"Red",60,63.005439694765
"Partial","volatile",58,18,"Yellow",36.2582680551473,28.668415556845
"Partial","volatile",59,19,"Yellow",40.2602585310465,39.9521309631358
"Partial","stable",60,20,"Red",60,60.1100138462107
"Partial","stable",61,21,"Red",60,59.9804753299024
"Partial","volatile",62,22,"Yellow",33.5779144710878,35.6771355717926
"Partial","volatile",63,23,"Yellow",40.3521001667375,36.6581123340251
"Partial","stable",64,24,"Red",60,60.083056467351
"Partial","stable",65,25,"Red",60,62.1630854180844
"Partial","stable",66,26,"Red",60,56.073535216841
"Partial","stable",67,27,"Red",60,61.5000945547544
"Partial","volatile",68,28,"Yellow",45.3028961261793,42.9764630074879
"Partial","stable",69,29,"Red",60,60.235576249832
"Partial","volatile",70,30,"Yellow",57.3036579926165,51.8858942007395
"Partial","stable",71,31,"Red",60,59.7093972607807
"Partial","volatile",72,32,"Yellow",70.9879028267084,76.1739586791262
"Partial","volatile",73,33,"Yellow",71.2444670900818,74.4615963555114
"Partial","stable",74,34,"Red",60,65.176902005702
"Partial","volatile",75,35,"Yellow",80.0488852310976,83.1743740483186
"Partial","stable",76,36,"Red",60,65.3607976459006
"Partial","stable",77,37,"Red",60,61.2833967548567
"Partial","stable",78,38,"Red",60,61.0320986449818
"Partial","volatile",79,39,"Yellow",80.3197135986167,75.6271303618176
"Partial","stable",80,40,"Red",60,57.297613660759
"None","stable",81,1,"Orange",60,58.7101099226142
"None","stable",82,2,"Orange",60,52.6540419112419
"None","stable",83,3,"Orange",60,54.1637510753984
"None","stable",84,4,"Orange",60,57.9389313641923
"None","stable",85,5,"Orange",60,65.80556793827
"None","stable",86,6,"Orange",60,62.3419268669064
"None","volatile",87,7,"Purple",71.1424092008677,67.8602278114941
"None","volatile",88,8,"Purple",61.648454895668,63.841101105283
"None","volatile",89,9,"Purple",65.3294117459966,72.4171746260857
"None","volatile",90,10,"Purple",69.3360117731466,67.0058197399303
"None","volatile",91,11,"Purple",67.6714763312109,66.6402231560436
"None","stable",92,12,"Orange",60,65.1095791524312
"None","volatile",93,13,"Purple",60.2991702390576,57.1287981356689
"None","stable",94,14,"Orange",60,61.7430641474597
"None","volatile",95,15,"Purple",51.8082448215984,46.6516109762062
"None","volatile",96,16,"Purple",50.5479766928804,48.9405354191942
"None","volatile",97,17,"Purple",45.6054857948127,35.9798739881745
"None","stable",98,18,"Orange",60,61.14876371846
"None","volatile",99,19,"Purple",59.4079699723032,60.5809154950272
"None","volatile",100,20,"Purple",40.7262523865968,40.4044797348279
"None","volatile",101,21,"Purple",34.4737577331847,40.5047768718366
"None","volatile",102,22,"Purple",28.4662724224861,35.4141714167525
"None","stable",103,23,"Orange",60,60.5505078151106
"None","stable",104,24,"Orange",60,60.7145544467419
"None","volatile",105,25,"Purple",33.6660232122157,35.0852435557747
"None","stable",106,26,"Orange",60,58.4332350093461
"None","stable",107,27,"Orange",60,65.7586334141753
"None","volatile",108,28,"Purple",43.8726395153265,42.224385728596
"None","stable",109,29,"Orange",60,58.359641350075
"None","volatile",110,30,"Purple",39.3631245569518,35.3020434522269
"None","volatile",111,31,"Purple",45.5356245729173,48.9073164375235
"None","volatile",112,32,"Purple",43.5230853119298,38.180483957796
"None","volatile",113,33,"Purple",49.3438773126201,57.4628428970192
"None","stable",114,34,"Orange",60,57.1541816105916
"None","stable",115,35,"Orange",60,58.1406663303401
"None","volatile",116,36,"Purple",51.629627515936,54.6574665746187
"None","stable",117,37,"Orange",60,56.173973172911
"None","stable",118,38,"Orange",60,58.3969784019785
"None","stable",119,39,"Orange",60,57.3949344848404
"None","stable",120,40,"Orange",60,58.4334781508981
